Size,BHK,Bathroom,City,FurnishingStatus,AreaType,Rent
875,2,2,Mumbai,Unfurnished,Carpet Area,110000
700,2,2,Mumbai,Unfurnished,Super Area,20000
420,1,1,Mumbai,Semi-Furnished,Super Area,35000
1400,3,3,Mumbai,Furnished,Carpet Area,80000
758,2,2,Mumbai,Semi-Furnished,Carpet Area,54500
2880,4,5,Mumbai,Unfurnished,Carpet Area,350000
480,1,2,Mumbai,Furnished,Carpet Area,45000
550,1,2,Mumbai,Unfurnished,Carpet Area,38000
900,2,2,Mumbai,Semi-Furnished,Carpet Area,90000
400,1,1,Mumbai,Unfurnished,Super Area,22000
760,2,2,Mumbai,Semi-Furnished,Carpet Area,70000
2800,4,5,Mumbai,Unfurnished,Carpet Area,380000
400,1,1,Mumbai,Semi-Furnished,Carpet Area,50000
1962,4,5,Mumbai,Semi-Furnished,Carpet Area,680000
1100,3,3,Mumbai,Semi-Furnished,Carpet Area,140000
800,2,2,Mumbai,Semi-Furnished,Super Area,40000
590,2,2,Mumbai,Unfurnished,Carpet Area,32000
600,2,2,Mumbai,Semi-Furnished,Carpet Area,78000
2500,4,6,Mumbai,Semi-Furnished,Carpet Area,280000
670,2,2,Mumbai,Unfurnished,Carpet Area,45000
960,2,2,Mumbai,Semi-Furnished,Carpet Area,65000
1500,2,3,Mumbai,Semi-Furnished,Super Area,65000
500,1,1,Mumbai,Semi-Furnished,Super Area,35000
1120,3,2,Mumbai,Furnished,Carpet Area,90000
2729,4,5,Mumbai,Semi-Furnished,Carpet Area,250000
3354,3,3,Bangalore,Furnished,Carpet Area,70000
800,2,2,Bangalore,Semi-Furnished,Super Area,10500
1000,2,2,Bangalore,Semi-Furnished,Super Area,13000
1040,2,2,Bangalore,Furnished,Super Area,17000
1403,3,3,Bangalore,Semi-Furnished,Super Area,21000
600,2,1,Bangalore,Furnished,Super Area,10000
2608,4,3,Bangalore,Semi-Furnished,Carpet Area,61500
850,2,2,Bangalore,Semi-Furnished,Carpet Area,13000
400,1,1,Bangalore,Unfurnished,Super Area,7500
1000,2,2,Bangalore,Semi-Furnished,Super Area,17000
1350,3,3,Bangalore,Semi-Furnished,Carpet Area,25000
800,2,2,Bangalore,Semi-Furnished,Carpet Area,10500
350,1,1,Bangalore,Semi-Furnished,Super Area,8000
900,1,1,Bangalore,Semi-Furnished,Super Area,9500
2000,3,3,Bangalore,Semi-Furnished,Carpet Area,50000
700,2,2,Bangalore,Semi-Furnished,Super Area,13000
600,1,1,Bangalore,Semi-Furnished,Super Area,13500
700,2,1,Bangalore,Semi-Furnished,Carpet Area,13000
600,1,1,Bangalore,Semi-Furnished,Super Area,15000
1400,2,3,Bangalore,Furnished,Super Area,15000
600,1,1,Bangalore,Unfurnished,Super Area,7000
770,2,2,Bangalore,Furnished,Super Area,25000
900,2,2,Bangalore,Semi-Furnished,Carpet Area,17000
500,1,1,Bangalore,Furnished,Super Area,7500
1100,2,2,Bangalore,Unfurnished,Super Area,15000
500,1,1,Bangalore,Semi-Furnished,Super Area,7500
1260,3,3,Bangalore,Furnished,Super Area,25000
1750,3,3,Bangalore,Semi-Furnished,Carpet Area,54000
600,1,1,Bangalore,Semi-Furnished,Carpet Area,14500
450,1,1,Bangalore,Semi-Furnished,Super Area,4500
800,2,1,Bangalore,Semi-Furnished,Super Area,10500
400,1,1,Bangalore,Unfurnished,Super Area,5500
600,2,2,Bangalore,Unfurnished,Carpet Area,16000
400,1,1,Bangalore,Unfurnished,Super Area,7000
900,2,2,Bangalore,Furnished,Super Area,12500
1200,2,1,Bangalore,Semi-Furnished,Super Area,10000
1045,2,2,Bangalore,Semi-Furnished,Carpet Area,18000
1021,3,3,Bangalore,Furnished,Carpet Area,28000
1200,3,2,Bangalore,Unfurnished,Super Area,12000
1000,2,1,Bangalore,Unfurnished,Carpet Area,13000
1280,2,2,Bangalore,Furnished,Carpet Area,50000
450,1,1,Bangalore,Semi-Furnished,Carpet Area,7000
450,2,2,Bangalore,Unfurnished,Super Area,30000
600,1,2,Bangalore,Semi-Furnished,Super Area,10000
800,2,2,Bangalore,Semi-Furnished,Super Area,15000
500,1,1,Bangalore,Unfurnished,Super Area,7500
1680,3,3,Bangalore,Semi-Furnished,Super Area,45000
2000,3,3,Bangalore,Semi-Furnished,Carpet Area,65000
500,1,1,Bangalore,Semi-Furnished,Carpet Area,12000
500,1,1,Bangalore,Semi-Furnished,Carpet Area,7000
800,1,1,Bangalore,Unfurnished,Super Area,9000
1100,2,2,Bangalore,Semi-Furnished,Super Area,23000
1200,2,2,Bangalore,Semi-Furnished,Super Area,30000
500,1,1,Bangalore,Unfurnished,Carpet Area,8000
1155,2,2,Bangalore,Semi-Furnished,Super Area,16000
440,1,1,Bangalore,Semi-Furnished,Super Area,7500
1040,2,2,Bangalore,Semi-Furnished,Carpet Area,20000
2900,4,4,Bangalore,Furnished,Carpet Area,110000
1200,3,2,Bangalore,Semi-Furnished,Super Area,30000
1600,3,3,Bangalore,Semi-Furnished,Super Area,20000
3150,4,4,Bangalore,Unfurnished,Carpet Area,84000
1000,2,2,Bangalore,Semi-Furnished,Super Area,17000
1200,2,2,Bangalore,Semi-Furnished,Super Area,15000
400,1,1,Bangalore,Semi-Furnished,Super Area,6000
950,2,3,Bangalore,Furnished,Carpet Area,16000
530,2,1,Bangalore,Semi-Furnished,Carpet Area,9500
300,1,1,Bangalore,Unfurnished,Carpet Area,8000
1000,2,2,Bangalore,Semi-Furnished,Super Area,15000
450,1,1,Bangalore,Unfurnished,Super Area,12000
600,1,1,Bangalore,Semi-Furnished,Carpet Area,10000
1100,2,2,Bangalore,Unfurnished,Super Area,16000
400,1,1,Bangalore,Unfurnished,Super Area,11000
700,2,2,Bangalore,Unfurnished,Super Area,11000
1105,2,2,Bangalore,Semi-Furnished,Super Area,20000
1430,3,2,Bangalore,Semi-Furnished,Super Area,24000
850,2,2,Bangalore,Semi-Furnished,Super Area,14500
650,1,1,Bangalore,Unfurnished,Super Area,4000
1200,2,2,Bangalore,Unfurnished,Super Area,12000
600,2,2,Bangalore,Unfurnished,Super Area,8500
400,1,1,Bangalore,Semi-Furnished,Carpet Area,9000
2800,4,4,Bangalore,Furnished,Carpet Area,180000
1100,2,2,Bangalore,Semi-Furnished,Super Area,10500
900,2,2,Bangalore,Unfurnished,Super Area,12000
1300,3,2,Bangalore,Semi-Furnished,Super Area,32000
1000,2,3,Bangalore,Semi-Furnished,Super Area,15000
1000,3,3,Bangalore,Furnished,Carpet Area,21000
900,2,2,Bangalore,Unfurnished,Carpet Area,12000
800,1,1,Bangalore,Unfurnished,Carpet Area,7000
750,2,2,Bangalore,Unfurnished,Super Area,15000
1100,2,2,Bangalore,Unfurnished,Carpet Area,11400
1200,2,2,Bangalore,Semi-Furnished,Super Area,15000
1000,2,2,Bangalore,Semi-Furnished,Carpet Area,19000
1000,2,2,Bangalore,Semi-Furnished,Carpet Area,27000
2000,3,3,Bangalore,Semi-Furnished,Carpet Area,48000
550,1,1,Bangalore,Semi-Furnished,Super Area,7000
1130,2,2,Bangalore,Unfurnished,Super Area,15000
600,2,2,Bangalore,Semi-Furnished,Super Area,10000
100,1,1,Bangalore,Semi-Furnished,Carpet Area,7000
500,2,1,Bangalore,Semi-Furnished,Super Area,9000
600,1,1,Bangalore,Unfurnished,Super Area,8000
1200,2,2,Bangalore,Semi-Furnished,Carpet Area,35000
850,2,2,Bangalore,Semi-Furnished,Super Area,16000
600,1,1,Bangalore,Unfurnished,Super Area,4500
600,2,1,Bangalore,Unfurnished,Super Area,16000
700,2,1,Bangalore,Semi-Furnished,Super Area,10000
400,1,1,Bangalore,Unfurnished,Carpet Area,8000
400,1,1,Bangalore,Semi-Furnished,Super Area,6000
1000,2,2,Bangalore,Unfurnished,Carpet Area,13000
1200,2,2,Bangalore,Semi-Furnished,Super Area,10000
1603,3,3,Bangalore,Semi-Furnished,Carpet Area,55000
1200,3,3,Bangalore,Semi-Furnished,Super Area,15000
420,1,1,Bangalore,Semi-Furnished,Carpet Area,12000
1200,2,2,Bangalore,Semi-Furnished,Super Area,9000
1771,3,3,Bangalore,Semi-Furnished,Super Area,36000
1200,3,3,Bangalore,Semi-Furnished,Super Area,37000
700,2,1,Bangalore,Unfurnished,Super Area,6000
610,1,1,Bangalore,Semi-Furnished,Super Area,17000
800,1,1,Bangalore,Unfurnished,Super Area,8000
550,1,1,Bangalore,Semi-Furnished,Super Area,7500
750,2,1,Bangalore,Semi-Furnished,Super Area,9500
700,2,2,Bangalore,Semi-Furnished,Carpet Area,13500
600,1,1,Bangalore,Semi-Furnished,Carpet Area,9000
360,1,1,Bangalore,Unfurnished,Super Area,7000
800,2,2,Bangalore,Unfurnished,Super Area,12000
3700,4,5,Bangalore,Semi-Furnished,Carpet Area,100000
1200,2,2,Bangalore,Unfurnished,Super Area,12000
480,1,1,Bangalore,Furnished,Super Area,8500
1000,2,2,Bangalore,Semi-Furnished,Super Area,18000
800,1,1,Bangalore,Semi-Furnished,Super Area,11000
900,3,2,Bangalore,Furnished,Super Area,18000
1450,3,3,Bangalore,Semi-Furnished,Super Area,17000
400,1,1,Bangalore,Unfurnished,Super Area,6500
700,2,2,Bangalore,Semi-Furnished,Super Area,11500
1000,2,2,Bangalore,Semi-Furnished,Carpet Area,22000
450,1,1,Bangalore,Furnished,Carpet Area,13000
773,3,2,Bangalore,Semi-Furnished,Carpet Area,20000
1200,2,2,Bangalore,Semi-Furnished,Super Area,10000
1000,2,2,Bangalore,Unfurnished,Super Area,15000
150,1,1,Bangalore,Unfurnished,Super Area,8000
865,2,2,Bangalore,Semi-Furnished,Super Area,12000
600,1,1,Bangalore,Semi-Furnished,Super Area,20000
800,2,1,Bangalore,Semi-Furnished,Super Area,20000
200,1,1,Bangalore,Semi-Furnished,Super Area,8000
600,1,2,Bangalore,Unfurnished,Carpet Area,11000
1840,3,2,Bangalore,Semi-Furnished,Carpet Area,40000
800,2,2,Bangalore,Semi-Furnished,Super Area,10000
1600,3,2,Bangalore,Semi-Furnished,Carpet Area,30000
600,2,1,Bangalore,Unfurnished,Super Area,8000
1100,2,2,Bangalore,Unfurnished,Carpet Area,15000
950,2,2,Bangalore,Semi-Furnished,Super Area,12000
905,2,2,Bangalore,Semi-Furnished,Super Area,12000
1200,3,2,Bangalore,Semi-Furnished,Carpet Area,20000
1000,3,1,Bangalore,Semi-Furnished,Super Area,13000
1080,2,2,Bangalore,Furnished,Super Area,17500
600,1,1,Bangalore,Semi-Furnished,Super Area,8000
1000,2,2,Bangalore,Semi-Furnished,Super Area,8500
600,1,1,Bangalore,Semi-Furnished,Super Area,7500
1100,2,2,Bangalore,Semi-Furnished,Super Area,22000
300,1,1,Bangalore,Unfurnished,Super Area,6000
1200,2,1,Bangalore,Furnished,Carpet Area,32900
800,2,1,Bangalore,Furnished,Super Area,15000
535,2,1,Bangalore,Unfurnished,Super Area,10000
800,2,2,Bangalore,Unfurnished,Super Area,10000
1159,3,2,Bangalore,Unfurnished,Super Area,21000
2650,4,5,Bangalore,Unfurnished,Carpet Area,63000
50,1,1,Bangalore,Semi-Furnished,Carpet Area,6900
700,2,1,Bangalore,Unfurnished,Super Area,14000
550,1,1,Bangalore,Semi-Furnished,Super Area,14500
700,1,1,Bangalore,Semi-Furnished,Super Area,6500
600,2,2,Bangalore,Unfurnished,Super Area,13000
600,2,1,Bangalore,Semi-Furnished,Super Area,8000
1000,2,1,Bangalore,Semi-Furnished,Super Area,18000
1100,2,3,Bangalore,Semi-Furnished,Super Area,20000
750,1,1,Bangalore,Semi-Furnished,Carpet Area,14000
2900,4,4,Bangalore,Furnished,Super Area,50000
990,2,2,Bangalore,Unfurnished,Super Area,14500
1300,2,2,Bangalore,Furnished,Super Area,15000
550,1,1,Bangalore,Semi-Furnished,Carpet Area,11500
1360,3,2,Bangalore,Semi-Furnished,Super Area,15000
600,2,2,Bangalore,Semi-Furnished,Carpet Area,12000
1200,2,2,Bangalore,Semi-Furnished,Carpet Area,18000
1050,2,2,Bangalore,Semi-Furnished,Super Area,15000
840,2,2,Bangalore,Semi-Furnished,Super Area,12000
1050,2,2,Bangalore,Semi-Furnished,Super Area,25000
3250,3,4,Bangalore,Furnished,Carpet Area,150000
500,1,1,Bangalore,Unfurnished,Super Area,10000
900,2,1,Bangalore,Semi-Furnished,Super Area,8000
1300,2,2,Bangalore,Semi-Furnished,Carpet Area,40000
600,2,1,Bangalore,Unfurnished,Super Area,12000
900,2,1,Bangalore,Semi-Furnished,Carpet Area,16000
1100,2,2,Bangalore,Semi-Furnished,Carpet Area,23000
1100,2,2,Bangalore,Semi-Furnished,Carpet Area,25000
600,1,1,Bangalore,Unfurnished,Super Area,7000
1250,2,2,Bangalore,Unfurnished,Carpet Area,17500
415,1,1,Bangalore,Semi-Furnished,Carpet Area,10000
1200,3,3,Bangalore,Furnished,Super Area,39000
1200,3,2,Bangalore,Unfurnished,Carpet Area,22000
1000,2,2,Bangalore,Semi-Furnished,Super Area,18000
1300,2,2,Bangalore,Furnished,Super Area,23000
1150,2,2,Bangalore,Unfurnished,Carpet Area,20000
450,1,1,Bangalore,Semi-Furnished,Carpet Area,10000
600,1,1,Bangalore,Semi-Furnished,Carpet Area,15000
1000,2,2,Bangalore,Semi-Furnished,Super Area,17000
1900,3,3,Bangalore,Unfurnished,Carpet Area,56000
1700,3,3,Bangalore,Semi-Furnished,Carpet Area,43000
1100,2,2,Bangalore,Semi-Furnished,Carpet Area,25000
500,1,1,Bangalore,Semi-Furnished,Carpet Area,9000
1757,3,3,Bangalore,Semi-Furnished,Super Area,31000
300,1,1,Bangalore,Semi-Furnished,Super Area,6000
500,1,1,Bangalore,Semi-Furnished,Super Area,5000
1200,2,2,Bangalore,Unfurnished,Super Area,16000
800,1,1,Bangalore,Semi-Furnished,Carpet Area,20000
1281,3,3,Bangalore,Semi-Furnished,Super Area,28000
1450,2,2,Bangalore,Semi-Furnished,Carpet Area,18000
600,1,1,Bangalore,Semi-Furnished,Super Area,12000
980,2,2,Bangalore,Furnished,Super Area,20000
1500,3,3,Bangalore,Semi-Furnished,Super Area,25000
1800,3,3,Bangalore,Semi-Furnished,Super Area,35000
400,1,1,Bangalore,Unfurnished,Super Area,7000
600,1,1,Bangalore,Unfurnished,Carpet Area,7500
1100,2,2,Bangalore,Semi-Furnished,Carpet Area,14000
1100,2,2,Bangalore,Semi-Furnished,Carpet Area,20000
3500,4,5,Bangalore,Semi-Furnished,Carpet Area,380000
1100,2,2,Bangalore,Unfurnished,Carpet Area,21000
700,2,2,Bangalore,Semi-Furnished,Super Area,15000
600,1,1,Bangalore,Unfurnished,Carpet Area,5500
700,2,2,Bangalore,Unfurnished,Super Area,10000
250,1,1,Bangalore,Semi-Furnished,Super Area,7000
1200,2,1,Bangalore,Semi-Furnished,Super Area,11500
1450,3,3,Bangalore,Semi-Furnished,Super Area,22000
1221,2,2,Bangalore,Unfurnished,Carpet Area,19000
1250,2,2,Bangalore,Semi-Furnished,Super Area,15000
700,2,1,Bangalore,Semi-Furnished,Carpet Area,10500
700,2,2,Bangalore,Semi-Furnished,Carpet Area,12000
200,1,1,Bangalore,Semi-Furnished,Super Area,7000
1200,2,2,Bangalore,Semi-Furnished,Carpet Area,15000
600,2,2,Bangalore,Semi-Furnished,Super Area,23000
600,1,1,Bangalore,Semi-Furnished,Super Area,6500
1800,3,3,Bangalore,Semi-Furnished,Carpet Area,29000
900,2,2,Bangalore,Unfurnished,Carpet Area,12000
1000,2,2,Bangalore,Semi-Furnished,Super Area,10000
500,2,2,Bangalore,Semi-Furnished,Carpet Area,12500
1800,3,3,Bangalore,Semi-Furnished,Super Area,32000
416,1,1,Bangalore,Unfurnished,Super Area,8000
600,2,1,Bangalore,Semi-Furnished,Super Area,10500
400,1,1,Bangalore,Unfurnished,Super Area,6000
1200,3,2,Bangalore,Semi-Furnished,Super Area,16000
1600,3,3,Bangalore,Semi-Furnished,Carpet Area,45000
500,1,1,Bangalore,Semi-Furnished,Super Area,6000
500,1,1,Bangalore,Semi-Furnished,Super Area,5000
1800,3,3,Bangalore,Semi-Furnished,Super Area,14000
900,2,2,Bangalore,Furnished,Carpet Area,20000
550,1,1,Bangalore,Semi-Furnished,Carpet Area,11000
600,1,1,Bangalore,Unfurnished,Super Area,5500
1800,3,3,Bangalore,Unfurnished,Carpet Area,55000
976,2,1,Bangalore,Semi-Furnished,Super Area,15000
350,1,1,Bangalore,Semi-Furnished,Super Area,8500
1100,2,2,Bangalore,Semi-Furnished,Carpet Area,15000
500,2,1,Bangalore,Unfurnished,Super Area,12000
600,1,1,Bangalore,Semi-Furnished,Carpet Area,7500
1100,2,2,Bangalore,Semi-Furnished,Super Area,16000
1150,2,2,Bangalore,Furnished,Carpet Area,20000
850,2,2,Bangalore,Semi-Furnished,Super Area,14500
600,1,1,Bangalore,Semi-Furnished,Super Area,6000
900,2,2,Bangalore,Semi-Furnished,Carpet Area,14000
300,1,1,Bangalore,Semi-Furnished,Super Area,7000
1130,2,2,Bangalore,Semi-Furnished,Super Area,27500
1200,2,2,Bangalore,Unfurnished,Super Area,18000
1000,2,2,Bangalore,Semi-Furnished,Super Area,10000
1700,3,3,Bangalore,Furnished,Super Area,31000
1100,2,2,Bangalore,Semi-Furnished,Carpet Area,15000
300,1,1,Bangalore,Semi-Furnished,Super Area,11000
600,1,1,Bangalore,Unfurnished,Super Area,4500
1000,1,2,Bangalore,Semi-Furnished,Super Area,10000
1200,2,2,Bangalore,Unfurnished,Super Area,10000
500,1,1,Bangalore,Semi-Furnished,Super Area,9000
1050,2,2,Bangalore,Semi-Furnished,Super Area,16000
350,1,1,Bangalore,Unfurnished,Carpet Area,5000
1000,2,2,Bangalore,Semi-Furnished,Super Area,10000
600,1,1,Bangalore,Semi-Furnished,Carpet Area,15000
150,1,1,Bangalore,Unfurnished,Super Area,3500
1400,2,2,Bangalore,Furnished,Super Area,16000
1387,2,3,Bangalore,Semi-Furnished,Super Area,17000
1350,3,2,Bangalore,Furnished,Super Area,30000
1020,2,2,Bangalore,Unfurnished,Carpet Area,12000
600,1,1,Bangalore,Semi-Furnished,Carpet Area,9000
400,1,1,Bangalore,Semi-Furnished,Super Area,6000
550,1,1,Bangalore,Semi-Furnished,Carpet Area,20000
1400,3,2,Bangalore,Furnished,Carpet Area,30000
1050,2,2,Bangalore,Semi-Furnished,Carpet Area,20000
800,2,2,Bangalore,Unfurnished,Super Area,15000
1100,2,2,Bangalore,Unfurnished,Super Area,20000
1500,3,2,Bangalore,Semi-Furnished,Super Area,25000
800,1,1,Bangalore,Semi-Furnished,Carpet Area,9000
800,2,1,Bangalore,Semi-Furnished,Carpet Area,17000
1200,2,2,Bangalore,Semi-Furnished,Super Area,16500
450,1,1,Bangalore,Unfurnished,Super Area,7000
1425,3,2,Bangalore,Semi-Furnished,Super Area,30000
720,2,2,Bangalore,Semi-Furnished,Super Area,8500
700,1,1,Bangalore,Semi-Furnished,Carpet Area,8000
1100,2,2,Bangalore,Semi-Furnished,Super Area,20000
1645,3,3,Bangalore,Semi-Furnished,Carpet Area,30000
3276,3,3,Bangalore,Semi-Furnished,Super Area,120000
500,1,1,Bangalore,Unfurnished,Super Area,7000
600,2,2,Bangalore,Furnished,Super Area,10000
600,1,1,Bangalore,Semi-Furnished,Super Area,5000
1893,3,4,Bangalore,Semi-Furnished,Super Area,30000
450,1,1,Bangalore,Unfurnished,Super Area,6500
650,1,1,Bangalore,Semi-Furnished,Carpet Area,10000
400,1,1,Bangalore,Unfurnished,Carpet Area,18000
1296,2,2,Bangalore,Semi-Furnished,Carpet Area,30000
1000,2,2,Bangalore,Semi-Furnished,Carpet Area,20000
600,1,1,Bangalore,Unfurnished,Carpet Area,16500
600,1,1,Bangalore,Furnished,Super Area,15000
4800,4,4,Bangalore,Semi-Furnished,Carpet Area,130000
1000,2,1,Bangalore,Semi-Furnished,Super Area,15000
800,1,1,Bangalore,Unfurnished,Carpet Area,70000
455,1,1,Bangalore,Semi-Furnished,Carpet Area,22000
575,2,2,Bangalore,Semi-Furnished,Carpet Area,9750
1066,2,2,Bangalore,Unfurnished,Super Area,23000
850,2,1,Bangalore,Semi-Furnished,Super Area,12000
1550,3,3,Bangalore,Semi-Furnished,Carpet Area,60000
1000,2,2,Bangalore,Semi-Furnished,Super Area,11000
800,2,1,Bangalore,Semi-Furnished,Super Area,12000
450,1,1,Bangalore,Semi-Furnished,Carpet Area,11000
1350,2,2,Bangalore,Semi-Furnished,Carpet Area,19000
1350,2,2,Bangalore,Semi-Furnished,Super Area,10000
600,1,1,Bangalore,Semi-Furnished,Super Area,7500
2150,3,3,Bangalore,Semi-Furnished,Super Area,55000
1080,2,2,Bangalore,Semi-Furnished,Super Area,11000
1450,3,3,Bangalore,Semi-Furnished,Super Area,50000
700,2,2,Bangalore,Unfurnished,Super Area,13500
1200,2,2,Bangalore,Semi-Furnished,Super Area,16500
2110,3,3,Bangalore,Unfurnished,Carpet Area,120000
500,1,1,Bangalore,Semi-Furnished,Super Area,7000
850,2,1,Bangalore,Semi-Furnished,Super Area,10000
400,1,1,Bangalore,Unfurnished,Super Area,7000
800,1,1,Bangalore,Furnished,Super Area,18000
600,1,1,Bangalore,Semi-Furnished,Super Area,11000
450,1,1,Bangalore,Unfurnished,Super Area,9000
2080,3,3,Bangalore,Semi-Furnished,Carpet Area,60000
2500,3,3,Bangalore,Semi-Furnished,Carpet Area,3500000
650,2,1,Bangalore,Semi-Furnished,Super Area,12500
1100,2,2,Bangalore,Semi-Furnished,Super Area,16000
1025,2,2,Bangalore,Semi-Furnished,Carpet Area,30000
1100,2,2,Bangalore,Semi-Furnished,Carpet Area,17000
350,1,1,Bangalore,Unfurnished,Super Area,8000
1050,2,2,Bangalore,Furnished,Super Area,16500
600,2,1,Bangalore,Semi-Furnished,Super Area,13000
800,2,2,Bangalore,Semi-Furnished,Super Area,12000
700,2,2,Bangalore,Semi-Furnished,Super Area,17000
750,3,2,Bangalore,Semi-Furnished,Super Area,15000
1600,3,3,Bangalore,Semi-Furnished,Super Area,35000
1180,2,2,Bangalore,Semi-Furnished,Carpet Area,13000
1400,2,2,Bangalore,Semi-Furnished,Super Area,12000
750,1,1,Bangalore,Semi-Furnished,Super Area,10000
580,2,1,Bangalore,Semi-Furnished,Carpet Area,9000
350,1,1,Bangalore,Unfurnished,Super Area,6000
1100,2,2,Bangalore,Semi-Furnished,Super Area,8900
1900,3,3,Bangalore,Unfurnished,Carpet Area,40000
1105,2,2,Bangalore,Furnished,Carpet Area,24000
1080,2,2,Bangalore,Furnished,Carpet Area,18500
1281,2,2,Bangalore,Semi-Furnished,Super Area,16000
600,1,1,Bangalore,Semi-Furnished,Super Area,8000
850,2,2,Bangalore,Semi-Furnished,Super Area,15000
1200,2,2,Bangalore,Semi-Furnished,Super Area,27000
900,2,2,Bangalore,Furnished,Super Area,17000
1250,3,3,Bangalore,Semi-Furnished,Carpet Area,50000
800,2,2,Bangalore,Unfurnished,Carpet Area,14000
500,1,1,Bangalore,Unfurnished,Super Area,5000
600,2,2,Bangalore,Semi-Furnished,Super Area,8000
904,3,2,Bangalore,Furnished,Super Area,20000
750,2,2,Bangalore,Semi-Furnished,Super Area,15000
1252,3,2,Bangalore,Semi-Furnished,Carpet Area,20000
1200,2,2,Bangalore,Semi-Furnished,Super Area,11000
440,2,2,Bangalore,Furnished,Super Area,8500
1600,3,3,Bangalore,Semi-Furnished,Carpet Area,22500
1200,2,2,Bangalore,Furnished,Super Area,15000
950,2,2,Bangalore,Semi-Furnished,Carpet Area,11000
800,2,2,Bangalore,Unfurnished,Super Area,11000
1000,2,1,Bangalore,Semi-Furnished,Carpet Area,9000
2770,3,3,Bangalore,Semi-Furnished,Super Area,120000
800,2,1,Bangalore,Semi-Furnished,Super Area,15000
400,1,1,Bangalore,Semi-Furnished,Super Area,7000
144,1,1,Bangalore,Semi-Furnished,Super Area,5000
600,1,1,Bangalore,Furnished,Super Area,18000
2200,3,3,Bangalore,Semi-Furnished,Carpet Area,45000
1005,2,3,Bangalore,Semi-Furnished,Carpet Area,21000
1200,2,2,Bangalore,Semi-Furnished,Super Area,10000
1180,2,2,Bangalore,Semi-Furnished,Super Area,15000
900,2,2,Bangalore,Semi-Furnished,Super Area,11000
500,1,1,Bangalore,Semi-Furnished,Carpet Area,7500
1100,3,2,Bangalore,Semi-Furnished,Carpet Area,22000
1100,2,2,Bangalore,Semi-Furnished,Super Area,17000
400,1,1,Bangalore,Semi-Furnished,Super Area,6000
1250,2,2,Bangalore,Semi-Furnished,Super Area,20000
600,2,2,Bangalore,Unfurnished,Super Area,18000
780,2,1,Bangalore,Semi-Furnished,Carpet Area,13000
1274,2,2,Bangalore,Semi-Furnished,Carpet Area,38000
1200,2,2,Bangalore,Furnished,Carpet Area,36000
400,1,1,Bangalore,Unfurnished,Super Area,7500
500,1,1,Bangalore,Unfurnished,Super Area,9000
1100,3,3,Bangalore,Semi-Furnished,Carpet Area,18000
700,1,1,Bangalore,Unfurnished,Super Area,6500
600,2,1,Bangalore,Semi-Furnished,Super Area,6000
1200,2,2,Bangalore,Semi-Furnished,Carpet Area,18000
900,2,2,Bangalore,Semi-Furnished,Super Area,12000
1850,3,3,Bangalore,Semi-Furnished,Carpet Area,75000
900,2,2,Bangalore,Unfurnished,Super Area,25000
1050,2,2,Bangalore,Semi-Furnished,Super Area,20000
1200,2,2,Bangalore,Semi-Furnished,Super Area,8000
600,2,2,Bangalore,Unfurnished,Super Area,11000
1480,3,2,Bangalore,Furnished,Carpet Area,65000
400,1,1,Bangalore,Semi-Furnished,Super Area,6000
4500,4,4,Bangalore,Unfurnished,Carpet Area,160000
600,1,1,Bangalore,Semi-Furnished,Super Area,11000
1100,2,2,Bangalore,Unfurnished,Super Area,20000
600,1,1,Bangalore,Unfurnished,Super Area,5500
1100,3,3,Bangalore,Semi-Furnished,Super Area,12000
1320,3,2,Bangalore,Semi-Furnished,Super Area,21500
500,2,1,Bangalore,Unfurnished,Super Area,9300
600,1,1,Bangalore,Unfurnished,Super Area,6000
650,2,1,Bangalore,Unfurnished,Super Area,13000
300,1,1,Bangalore,Unfurnished,Carpet Area,7000
1000,2,2,Bangalore,Unfurnished,Super Area,14000
1200,2,2,Bangalore,Semi-Furnished,Super Area,14000
650,1,1,Bangalore,Semi-Furnished,Super Area,6000
600,1,1,Bangalore,Unfurnished,Super Area,12500
400,1,1,Bangalore,Semi-Furnished,Carpet Area,7000
1000,2,2,Bangalore,Furnished,Super Area,13000
1100,2,2,Bangalore,Semi-Furnished,Carpet Area,20000
1300,2,2,Bangalore,Unfurnished,Super Area,24000
600,1,1,Bangalore,Unfurnished,Super Area,6000
800,2,2,Bangalore,Semi-Furnished,Super Area,15000
1115,2,2,Bangalore,Furnished,Super Area,20000
1060,2,2,Bangalore,Unfurnished,Carpet Area,17000
1278,3,2,Bangalore,Semi-Furnished,Super Area,35000
1500,3,3,Bangalore,Semi-Furnished,Super Area,22000
1000,2,2,Bangalore,Semi-Furnished,Carpet Area,18000
4105,4,4,Bangalore,Semi-Furnished,Carpet Area,120000
800,2,2,Bangalore,Semi-Furnished,Super Area,10000
500,2,1,Bangalore,Semi-Furnished,Super Area,8000
700,2,1,Bangalore,Semi-Furnished,Super Area,9500
1055,2,2,Bangalore,Semi-Furnished,Carpet Area,9000
